"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"PF3D7_1434500" 926.679664781953 -4.59261484665308 0.760658432765807 -4.72303295657958 2.32353178862636e-06 5.88726375294769e-06
"PF3D7_1351800.1" 83.3760427462632 -4.59205739970516 0.720268811351981 -4.98710667891157 6.12902265711497e-07 1.70981820123201e-06
"PF3D7_1349700" 20.4757168796556 -4.59110976437048 0.878735647003648 -4.08667814560114 4.3759350825411e-05 9.2066636161556e-05
"PF3D7_1243100" 76.4819248913024 -4.58863563725696 0.71573259859271 -5.0139334778282 5.33284303066386e-07 1.50685416651512e-06
"PF3D7_1144900" 64.7840772045455 -4.58844382808082 0.760726972690003 -4.71712448342898 2.39201345352859e-06 6.05379312648072e-06
"PF3D7_1253000" 50.3485983996048 -4.58789931231971 0.979975763826867 -3.66121229193336 0.000251024646665222 0.000473678222392346
"PF3D7_1007800" 32.3929098828051 -4.58706791591333 0.800131218844902 -4.48309956095919 7.35665845526631e-06 1.72099559281163e-05
"PF3D7_1303300" 20.1596300637806 -4.58597452220574 0.84176366384863 -4.26007284017262 2.04360293227989e-05 4.49122145927978e-05
"PF3D7_1326800" 22.7674683856332 -4.58545581811125 0.776962538708442 -4.61470874010401 3.93646964069004e-06 9.60279899570555e-06
"PF3D7_0502000" 116.504685379493 -4.58517388240394 0.810175595834441 -4.42518128272105 9.63613282280614e-06 2.21878653513066e-05
"PF3D7_1032500" 42.8046494859594 -4.58322726227091 0.796212005052352 -4.50034317434753 6.78438429619068e-06 1.59647542575419e-05
"PF3D7_0213700" 78.5618240012237 -4.5832180605069 0.818909383454856 -4.37559775587116 1.21100153832621e-05 2.75233320641325e-05
"PF3D7_0808400" 43.4043882773359 -4.5810162195466 0.839049840776002 -4.26794219546561 1.97284430078122e-05 4.34877476141081e-05
"PF3D7_1026600" 63.3367429489347 -4.57893287178583 0.766624318190141 -4.66843118182715 3.03508405766048e-06 7.55501932947119e-06
"PF3D7_0602700" 17.3335193402704 -4.57889632737193 0.873130508096551 -4.09892483905302 4.15073787599863e-05 8.75823643128783e-05
"PF3D7_0404800" 10.1167369221362 -4.5743484605875 1.09119534254166 -3.27562657320546 0.00105427860123332 0.00185025473142107
"PF3D7_0215100" 53.341105597087 -4.57418877457014 0.752091594076366 -4.75233176746185 2.01084063921799e-06 5.12455092675924e-06
"PF3D7_1227200" 123.793302526914 -4.57385132275363 0.714272268843472 -5.00348603557058 5.63027464054167e-07 1.58274878019324e-06
"PF3D7_1405000" 49.9839892566204 -4.57316660935209 0.794573086268756 -4.49696405667521 6.89306353859154e-06 1.61857978598692e-05
"PF3D7_0622500" 18.0895664402338 -4.57197327321817 0.843916043807123 -4.23261685736425 2.30987824811657e-05 5.03858687902626e-05
"PF3D7_0936500" 14.8277787692555 -4.57142746294871 1.51270877450695 -2.3609484675018 0.0182282634052311 0.0271139243266836
"PF3D7_1339600" 17.2456462011939 -4.57024362582979 0.813190000232052 -4.39041752211782 1.1313322143699e-05 2.58329680358722e-05
"PF3D7_1232900" 37.2547505162026 -4.56998363285056 0.832955917391916 -4.28592144951512 1.81983286885912e-05 4.03580107432343e-05
"PF3D7_1318900" 24.4397912774007 -4.56840086455529 1.00904600770415 -3.53641046821478 0.000405603956636975 0.000744879537261797
"PF3D7_0822300" 51.162055032339 -4.56783390903071 0.761777976160835 -4.68356137967084 2.81932976860398e-06 7.04591748089931e-06
"PF3D7_0213100" 172.77594288059 -4.56663248176837 0.763190567729975 -4.67331834613328 2.96371840985606e-06 7.38574775123607e-06
"PF3D7_0918000" 19.3967053373319 -4.56387532974884 0.88040054677122 -4.04801580691765 5.1653658808028e-05 0.000107406998661611
"PF3D7_0403300" 15.484854340891 -4.56299837160719 0.939440570144034 -3.79268096869705 0.000149029569561346 0.000291357453225231
"PF3D7_0204300" 103.793986486442 -4.56254458582273 0.747332181044415 -4.76701616253697 1.86974315944523e-06 4.78162039203495e-06
"PF3D7_1247200" 24.6552445498368 -4.5616383000929 0.8132825181885 -4.37933709435446 1.19040870981846e-05 2.70833401285641e-05
"PF3D7_0619100" 18.8793605364555 -4.55669745162929 0.791338436770294 -4.4945339267802 6.97224871739461e-06 1.63605869872358e-05
"PF3D7_0410900" 96.748124558729 -4.55653793302568 0.806801166469763 -4.40819632002721 1.04235042386952e-05 2.39005781264285e-05
"PF3D7_0603300" 60.4241949927904 -4.55512897730316 0.777626605135971 -4.57176870470054 4.83624602919801e-06 1.16297679705413e-05
"PF3D7_0723500" 9.71482857256994 -4.55412476060373 0.928206180900847 -3.82902509564671 0.000128651888886617 0.000252869491540348
"PF3D7_0410600" 70.6428998799671 -4.55305524918338 0.813455679386185 -4.36785351583559 1.2547359917697e-05 2.84834001961605e-05
"PF3D7_0923400" 152.626177258143 -4.55251083134221 0.754920973666791 -4.7058049190063 2.52866239316064e-06 6.36660353690848e-06
"PF3D7_0305500" 731.346322209914 -4.55075856114497 0.766540450455668 -4.63218680636388 3.61823447364965e-06 8.88231434657916e-06
"PF3D7_0512700" 64.2503553389362 -4.55021165451987 0.838577655483226 -4.23361108098459 2.29968511016849e-05 5.01884558585975e-05
"PF3D7_0521000" 137.933497172026 -4.54988129047698 0.714713000957505 -4.96686262278871 6.80447545382484e-07 1.88462689598465e-06
"PF3D7_1302300" 57.8420585182297 -4.54821287905298 0.87870620999588 -4.03799681701306 5.39095844497499e-05 0.000111817187207771
"PF3D7_0312800" 610.523184116518 -4.54687580640741 0.759650329365435 -4.66909006591263 3.0253673285993e-06 7.53510376623911e-06
"PF3D7_0600600" 7.75641518641704 -4.54466001478812 0.875053680034641 -4.05079150646826 5.10446748251867e-05 0.000106326929391554
"PF3D7_0803700" 45.7633266772352 -4.54428803003476 0.840326281296066 -4.21775220997287 2.46749757781444e-05 5.35844800404708e-05
"PF3D7_1425700" 42.6964919587648 -4.54232293229522 0.789812167286754 -4.48501945021205 7.29072837315642e-06 1.70830246993222e-05
"PF3D7_1353600" 105.580591275189 -4.54177839530233 0.795382038692252 -4.45292730160923 8.47074410531498e-06 1.9648725497326e-05
"PF3D7_1102900" 32.8528725347979 -4.54138573855977 0.996553898064458 -3.55363191638503 0.000379950589708517 0.000701287532328751
"PF3D7_0112100" 6.05775666311486 -4.5380700595184 1.21287021952347 -2.91710522903966 0.00353296558804297 0.00577344692858082
"PF3D7_0105600" 89.9737285453088 -4.53724741944377 0.751560004407628 -4.70654026118884 2.5195624321927e-06 6.34733140548373e-06
"PF3D7_0530750" 7.60403835338319 -4.53660597700295 1.00346054012409 -3.52440961611268 0.000424427583715742 0.000777173277771402
"PF3D7_0708700" 18.132388591929 -4.53614097664146 0.805386803470096 -4.39061201574897 1.13032068004485e-05 2.58232991991516e-05
"PF3D7_1427900" 149.733274098629 -4.53610187764253 0.784889000834809 -4.50522541898476 6.63025216667323e-06 1.56104221253952e-05
"PF3D7_0823800" 180.74297285623 -4.53428417339506 0.866246783133267 -4.07999688104046 4.50363050494159e-05 9.45740867871762e-05
"PF3D7_1454000" 71.5600712953694 -4.53397244108812 0.738229479099584 -4.78709201019511 1.69215268100403e-06 4.36226403399664e-06
"PF3D7_1103000" 4.80464234990659 -4.53326825883566 1.0711273912207 -3.29864429552959 0.000971529335450333 0.00171187211555474
"PF3D7_1202100.1" 93.8361131309785 -4.53309002117523 0.791543338633783 -4.46354589664465 8.06143206085018e-06 1.87190630244279e-05
"PF3D7_1408700" 443.83140649947 -4.53147846026893 0.721776517327276 -4.89275887409849 9.94321990087928e-07 2.66849806525614e-06
"PF3D7_0423200" 21.0538526282391 -4.52956731963761 0.816240233452399 -4.32417709270324 1.53102274980748e-05 3.43346317385325e-05
"PF3D7_1129900" 466.317416237832 -4.52834947588792 0.784302710632286 -4.49870876137027 6.83674404189226e-06 1.60707404111076e-05
"PF3D7_1026900" 5.49907670041037 -4.527720595745 0.99142092672204 -3.55824705799664 0.00037333807517526 0.000689662384558084
"PF3D7_0317700" 520.270963794987 -4.52717084915631 0.736201282561642 -4.7910414348687 1.65917855013881e-06 4.28304116029367e-06
"PF3D7_1118100" 34.5488567262457 -4.52508749920209 0.781591984526573 -4.51013773041353 6.47855493602739e-06 1.52942659806969e-05
"PF3D7_1144300" 86.7295817376766 -4.52366190865062 0.749851665291102 -4.69914527332907 2.61252572632696e-06 6.56645704882752e-06
"PF3D7_1118200" 320.369685911631 -4.52214420737225 0.764260480043601 -4.60856514152258 4.05457346446959e-06 9.86897565548003e-06
"PF3D7_0704400" 51.5658584630734 -4.52035077597295 0.844915437387684 -4.1665125528505 3.0929486904059e-05 6.61526434465285e-05
"PF3D7_0806500" 144.958116026532 -4.52021692639142 0.736639893467563 -4.77874869065373 1.76389496294723e-06 4.53735370960825e-06
"PF3D7_1251200" 7.78607598114959 -4.51850720119622 1.42482272187666 -2.46943507228881 0.0135326574006224 0.0205327915155953
"PF3D7_1115100" 46.3393094340493 -4.51519231505126 0.896473875238758 -3.92113190595215 8.81339994775689e-05 0.000177115053412359
"PF3D7_1434000" 33.2844687247454 -4.51274384736356 0.798767719568267 -4.39770381464864 1.09402133788096e-05 2.50461297947618e-05
"PF3D7_0805900" 19.8035313129789 -4.51247222608509 0.842156463815497 -4.17080718014249 3.03522608153252e-05 6.49813638420737e-05
"PF3D7_0710600" 503.310260888112 -4.51175373682289 0.745753904636196 -4.708998122559 2.48937363926388e-06 6.27487924799522e-06
"PF3D7_0520700" 60.1341167802437 -4.51038118660883 0.766874379227936 -4.57751788518866 4.70525572166452e-06 1.13333943356165e-05
"PF3D7_0700100" 28.5861537395961 -4.50841029322863 0.764932778409244 -4.58656027334157 4.50608356124816e-06 1.08894952765221e-05
"PF3D7_1320900" 21.7960082112638 -4.50766589933712 0.811403014972281 -4.32296384732678 1.53946968174667e-05 3.44712461629251e-05
"PF3D7_0423600" 446.725228466634 -4.50635789848 0.720126774325702 -4.86908419946365 1.121166311288e-06 2.9836613774943e-06
"PF3D7_1017400" 150.047655805684 -4.50582611759108 0.765660300345242 -4.57882708037791 4.67590545655937e-06 1.12688808231351e-05
"PF3D7_1368100" 74.5619892018154 -4.50435765987147 0.777123849469377 -4.50939404608964 6.50130542952817e-06 1.53314887975608e-05
"PF3D7_0106100" 83.850802769264 -4.50005289921762 0.751158569357721 -4.65953933296714 3.16917836379039e-06 7.86651339480136e-06
"PF3D7_1205000" 19.9033014137508 -4.49976982186519 0.890059967059748 -3.93206070533252 8.42207900820521e-05 0.000169717067118077
"PF3D7_0930600.1" 86.2977758221758 -4.49896688459696 0.77513092325802 -4.51403340985306 6.36061901276958e-06 1.5023925812303e-05
"PF3D7_0717900" 56.1116296420796 -4.49891027224755 0.791871238382737 -4.41853435590549 9.93724855605026e-06 2.28692130029438e-05
"PF3D7_0914700" 243.560258250576 -4.49879811677283 0.750377854328517 -4.66271505294325 3.12064706473887e-06 7.75481678622999e-06
"PF3D7_1464400" 62.9304800673913 -4.49879290824535 0.738079366366762 -4.7404020050965 2.1329459491695e-06 5.42628369803203e-06
"PF3D7_0510500" 128.929627653343 -4.49669717719832 0.797528278959159 -4.38441779363837 1.16296388476044e-05 2.65001267150135e-05
"PF3D7_0404500" 33.5000079944545 -4.49485169097415 0.841317715418506 -4.15402127748572 3.26682777801306e-05 6.97357354071722e-05
"PF3D7_1220500" 41.0088561032986 -4.49231028696429 0.862728623919779 -4.04798240157732 5.16610296454847e-05 0.000107406998661611
"PF3D7_0214200" 16.3223166008512 -4.49211920711427 0.835299001175206 -4.1806816507635 2.90636526515615e-05 6.23746328411567e-05
"PF3D7_0208400" 158.097755307351 -4.49175494475142 0.764695608587908 -4.56620242817834 4.96639199747043e-06 1.19296648035518e-05
"PF3D7_1013400" 29.964337813563 -4.49172349104136 0.986234311836001 -3.54046036437434 0.000399429626214654 0.000733847484815291
"PF3D7_0902100" 7.53096228620585 -4.49158447050778 1.1895768445145 -2.935148314805 0.00333388292904409 0.00545826992596294
"PF3D7_1432600" 45.4660141792712 -4.49039930424977 0.752898952876741 -4.63594655154368 3.55307775293421e-06 8.74037222024321e-06
"PF3D7_1329100" 435.04336526698 -4.48999368410263 0.829779156703283 -4.2059307659262 2.60009828290137e-05 5.61585418604029e-05
"PF3D7_1237000" 55.3210605213246 -4.48960611187766 0.81769021617598 -4.26763833398569 1.9755326678379e-05 4.35251577745921e-05
"PF3D7_1357500" 32.5035699990515 -4.48545796349253 0.779918237550822 -4.46900430798735 7.85845481831555e-06 1.8267059347392e-05
"PF3D7_0626300" 8.92410749412147 -4.48453529567775 1.01821765040577 -3.42219101612425 0.000621186564209895 0.00111241036029594
"PF3D7_0932900" 10.8644537790706 -4.48424260812062 1.03850657171762 -3.35505109260686 0.000793503274795021 0.00141006591648116
"PF3D7_1003300" 34.9350718043013 -4.48303384186162 0.842945025904582 -4.13198219910475 3.59648279055669e-05 7.6512383397938e-05
"PF3D7_0522000" 29.6184810068561 -4.47890483099236 0.860725536455416 -4.04182829908703 5.30360622611357e-05 0.000110213605957713
"PF3D7_1443400" 44.4642964905625 -4.47477732802202 0.865946773650746 -4.01269158076853 6.00303238699341e-05 0.000123810780701212
"PF3D7_1341900" 119.098904332179 -4.47288795873866 0.736969520831519 -4.71239021502574 2.44827986770044e-06 6.18194186260646e-06
"PF3D7_0518700" 43.7328035256604 -4.47064234603254 0.933078568390554 -3.7195606711008 0.000199569606129011 0.000381668179665717
"PF3D7_0623700" 33.9377391183101 -4.46482457050328 0.821893612875591 -4.21566065999803 2.49048014539892e-05 5.4030130031851e-05
"PF3D7_1446400" 10.1607166418183 -4.46047376133848 0.965492599407768 -3.58415358487588 0.000338173061966985 0.000629202506397047
"PF3D7_0209300" 14.7574229690137 -4.45951637902495 0.842538189492905 -4.10606477209907 4.02456672559618e-05 8.51946955257757e-05
"PF3D7_1238500" 142.626673747953 -4.45855879217018 0.799099740525123 -4.32806897158722 1.50422368229324e-05 3.37854025010211e-05
"PF3D7_0519500" 382.147491856383 -4.45833253789171 0.723432055059051 -4.78045244706419 1.74901126502114e-06 4.5043451405911e-06
"PF3D7_1233800" 14.2773997678526 -4.4574394545282 0.965792748603448 -3.57989792274556 0.000343728453845436 0.000638997307720284
"PF3D7_0519100" 7.40331187553191 -4.45725615725179 0.94387786132586 -3.66282153540014 0.000249452337256373 0.000470913677082
"PF3D7_0722700" 12.3045796655851 -4.45547836077626 0.941573515661063 -3.66989757390344 0.00024264767563744 0.000458856995574504
"PF3D7_1229900.1" 26.186340042491 -4.45387507294827 0.936358151561525 -3.68862605317034 0.000225468314723318 0.000428214260359034
"PF3D7_0309200" 80.8724093782755 -4.45326765794721 0.791221826205371 -4.36447471944597 1.27428584349271e-05 2.88719769802708e-05
"PF3D7_1474500" 152.234820383794 -4.44979090588678 0.73948880735458 -4.66510225925925 3.08463601122364e-06 7.67401514180339e-06
"PF3D7_1471200" 104.970018325842 -4.44854967475158 0.793425884814622 -4.34640429654915 1.38387390545809e-05 3.1242109608568e-05
"PF3D7_0515800" 13.5305815406004 -4.44605911179559 0.877655362847249 -3.92643770855116 8.62132062166292e-05 0.000173493211960229
"PF3D7_0627600" 14.1342023298861 -4.44122932377095 0.795597911827814 -4.32533729992457 1.5229864293012e-05 3.41718620902482e-05
"PF3D7_0908700" 15.6186185296066 -4.43898705557743 0.835666585456144 -4.11526213376149 3.86739644613793e-05 8.2116720478683e-05
"PF3D7_0532100" 4315.0502277431 -4.43831550617386 0.79067743476256 -4.34856915729028 1.37028609332723e-05 3.0951266645061e-05
"PF3D7_1214200" 8.21722441103301 -4.43528015898947 0.996134413110676 -3.44861106470758 0.000563477685142489 0.00101444465578543
"PF3D7_0110400" 98.0137761488661 -4.43040502786613 0.770862179993732 -4.45008863697792 8.58348561391294e-06 1.98997282633008e-05
"PF3D7_0917700" 19.4140078123117 -4.43009480419296 0.77734453404215 -4.4125798201174 1.02146116842164e-05 2.34460846342886e-05
"PF3D7_0806000" 72.8347469392749 -4.42745668816914 0.781318175970347 -4.38676174903068 1.15050692721162e-05 2.62435112591493e-05
"PF3D7_0505100" 198.566482200734 -4.42569689441325 0.707415673645346 -4.84255158888475 1.28182340556953e-06 3.37439243036918e-06
"PF3D7_0609800" 21.9225508570717 -4.42360214168222 1.19112663546 -2.87425538121734 0.00404981350642093 0.00656189339730417
"PF3D7_1317300" 74.3613311847488 -4.42321973689236 0.791792820328642 -4.32337809715365 1.53658058308824e-05 3.44416811655972e-05
"PF3D7_1135800" 17.0790258147965 -4.42315842290715 0.815918880720733 -4.19546416168644 2.72313343951724e-05 5.85280417666187e-05
"PF3D7_0731600" 210.047490377351 -4.42241032432926 0.798552073104552 -4.28576975703521 1.82107521034668e-05 4.03651754095521e-05
"PF3D7_1139300" 890.137449625584 -4.42043352520093 0.75393073865125 -4.53680072962662 5.71140253899776e-06 1.36149666388378e-05
"PF3D7_1011400" 85.5827198674753 -4.41908291891023 0.781326937979196 -4.37599518551512 1.2087968205713e-05 2.74874512642598e-05
"PF3D7_1429100" 40.3076840195905 -4.41871418444481 0.806636397799639 -4.23823446818227 2.25284424905648e-05 4.92396172105873e-05
"PF3D7_1301600" 38.6516193559396 -4.41770167224129 0.763674499310163 -4.47533821717047 7.62904484599221e-06 1.77714248905845e-05
"PF3D7_1458400" 15.8479272566013 -4.41620564702777 0.832073836492974 -4.1056520433648 4.03175990213076e-05 8.51946955257757e-05
"PF3D7_1352100" 77.0713990518994 -4.41399985045591 0.767720499886739 -4.44693068761297 8.71059280906699e-06 2.01624739191424e-05
"PF3D7_0702200" 470.356540685966 -4.41145261248334 0.760447647798395 -4.48611107202446 7.25349383444526e-06 1.70048539386274e-05
"PF3D7_1228000" 7.65499965057299 -4.40822557467184 0.8773776754278 -3.88455926122126 0.000102515686370481 0.000203963017151238
"PF3D7_0304900" 44.2714591409701 -4.40781662148808 0.769177301018803 -4.43046956400599 9.40281182238008e-06 2.16847409202053e-05
"PF3D7_1217500" 117.78117811114 -4.40445109935917 0.745595103874762 -4.56608564308789 4.96915816741691e-06 1.1929783222049e-05
"PF3D7_0926000" 20.9923643629802 -4.40329890280417 0.811060654425316 -4.19610898917986 2.71539616530442e-05 5.84189346489549e-05
"PF3D7_1244100" 190.914116779208 -4.40300208992763 0.883098918522627 -3.85347781381122 0.00011645181995125 0.000230437107438458
"PF3D7_1307200" 44.141484158131 -4.40101954759092 0.745270722689992 -4.56346860817936 5.03153361473552e-06 1.20663375763537e-05
"PF3D7_1149300" 40.3323262485782 -4.40042973591475 0.845913836425956 -4.01982990405003 5.82401749912783e-05 0.000120288150699296
"PF3D7_1356700" 32.161454280352 -4.39854756936881 0.760211868397788 -4.4705268500103 7.80271469723107e-06 1.81470975823843e-05
"PF3D7_1025900" 45.4935067871971 -4.39842079146282 0.82993582243521 -4.09479950087119 4.22533884414795e-05 8.90708730900319e-05
"PF3D7_1401700" 5.88926645906985 -4.39607811827226 1.00282409733579 -3.38651427233815 0.000707865943924076 0.00126146077912769
"PF3D7_1103900" 14.6181692227353 -4.39528092198715 0.83131677171825 -4.08422040489985 4.42250397083686e-05 9.29593821730236e-05
"PF3D7_1307600" 45.2006139901349 -4.39287971316443 0.757421893626976 -4.47951101191087 7.48142306814195e-06 1.74738982405379e-05
